team_url,id,status,name,join_date,leave_date,scrape_method,scrape_time
https://liquipedia.net/halo/EXcellence_Gaming,jr2,former,,2017-02-17,2017-03-05,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/EXcellence_Gaming,sickstory,former,,2017-02-17,2017-03-05,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fable_eSports,fragxr,former,Sonny Marchaland,2018-02-04,2018-04-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fable_eSports,qristola,former,Kristopher O'Keeffe,2018-02-04,2018-04-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fable_eSports,slg,former,Norwen Le Galloudec,2018-02-04,2018-04-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fable_eSports,snakey,former,Arkel Brown,2018-02-04,2018-04-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,looney,active,Darren Pritchard,2018-01-21,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,squashy,active,Josh Greener,2018-01-21,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,warlord,active,Stuart Graham,2018-01-21,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,batchford,active,Ryan Batchelor,2020-07-28,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,ryanoob,former,Ryan Geddes,2017-05-10,2017-08-22,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,contra,former,Cody Szczodrowski,2017-05-10,2017-08-22,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,dastroyed,former,Troy Dusman,2017-05-10,2017-08-22,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,nemassist,former,Kyle Kubina,2017-05-10,2017-08-22,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,str8_sick,former,Cory Sloss,2018-02-08,2018-04-28,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,ryanoob,former,Ryan Geddes,2018-02-08,2018-04-28,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,prototype,former,Ezekiel Martinez,2018-02-08,2018-04-28,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Oxygen_Supremacy,rayne,former,Timothy Tinkler,2018-02-08,2018-04-28,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pulse_Gaming,cxlii,former,Dorian D'angio,2015-12-05,2016-12-12,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pulse_Gaming,punishr,former,Romain Leroy,2016-06-20,2016-12-08,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pulse_Gaming,slg,former,Norwen Le Galloudec,2015-12-05,2016-12-08,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pulse_Gaming,krystalixx,former,Christopher Madeleine,2015-12-05,2016-06-20,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pulse_Gaming,solar,former,Simon Racher,2016-05-08,2016-06-20,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pulse_Gaming,rs8,former,Antony Madeleine,2015-12-05,2016-05-08,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pulse_Gaming,fragxr,former,Sonny Marchaland,2016-06-20,2017-01-02,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,deany,former,,2014-08-01,2014-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,flamez,former,Daniel Marc Young,2014-08-01,2014-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,snakey,former,Arkel Brown,2014-08-01,2014-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,snipedrone,former,Michael Juchau,2014-08-01,2014-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,goofy,former,Faisal Khan,2014-08-07,2014-11-09,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,legit,former,Bryan Rizzo,2014-08-07,2014-11-09,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,mikwen,former,Austin McCleary,2014-08-07,2014-11-09,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,naded,former,Brett Leonard,2014-08-07,2014-11-09,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,nemassist,former,Kyle Kubina,2014-12-28,2015-02-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,suspector,former,Ayden Hill,2014-12-28,2015-02-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,tragic,former,,2014-12-28,2015-02-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,winntur,former,Shane Ward,2014-12-28,2015-02-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,chalkie,former,Jake White,2016-10-11,2016-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,lunny,former,Casey Lunn,2016-10-11,2016-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,ramirez,former,Andrew Corrigan,2016-10-11,2016-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,riotz,former,Max Cottle,2016-10-19,2016-12-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/VwS_Gaming,anima,former,Dave Gross,2016-10-11,2016-10-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Enigma6_Group,stellur,former,Braedon Boettcher,2016-08-25,2016-09-12,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Enigma6_Group,shooter,former,Ryan Sondhi,2016-04-11,2016-08-25,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Enigma6_Group,huke,former,Cuyler Garland,2016-04-11,2016-08-25,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Enigma6_Group,bubu_dubu,former,Jesse Moeller,2016-04-11,2017-01-14,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Enigma6_Group,cratos,former,Carlos Ayala,2016-04-11,2017-01-14,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Enigma6_Group,shooter,former,Ryan Sondhi,2016-10-05,2017-01-14,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Enigma6_Group,suspector,former,Ayden Hill,2016-08-24,2017-01-11,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,cratos,former,Carlos Ayala,2017-06-29,2017-10-22,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,musa,former,Douglas Musa,2017-10-05,2017-10-22,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,neptune,former,Travis McCloud,2017-10-05,2017-10-22,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,str8_sick,former,Cory Sloss,2017-10-05,2017-10-22,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,bxbyj,former,Hunter Schline,2017-05-08,2017-07-23,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,commonly,former,Hamza Abbaali,2017-05-08,2017-07-23,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,prototype,former,Ezekiel Martinez,2017-05-08,2017-07-23,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/ERa_Eternity,randa,former,Dillon Randa,2017-05-08,2017-06-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/EUnited,kingnick,active,Nick Panzella,2021-08-30,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/EUnited,rayne,active,Timothy Tinkler,2021-08-30,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/EUnited,ryanoob,active,Ryan Geddes,2021-08-30,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/EUnited,spartan,active,Tyler Ganza,2021-08-30,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,baxter,former,,2010-03-10,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,baxter,former,,2010-03-10,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,inspired2kill,former,,2010-03-10,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,inspired2kill,former,,2010-03-10,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,riotz,former,Max Cottle,2010-03-10,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,riotz,former,Max Cottle,2010-03-10,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,zicknex,former,,2009-12-11,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,zicknex,former,,2009-12-11,2010-09-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,conz,former,,2009-12-11,2010-03-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,conz,former,,2009-12-11,2010-03-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,fragtale,former,,2009-12-11,2010-03-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,fragtale,former,,2009-12-11,2010-03-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,mvp,former,,2009-12-11,2010-03-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,mvp,former,,2009-12-11,2010-03-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,adamski,former,,2011-01-17,2011-05-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,baxter,former,,2011-01-17,2011-05-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,reaction,former,,2011-01-17,2011-05-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Fnatic,vardd,former,,2011-01-17,2011-05-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/G2_Esports,artic,active,Uriah Legorreta,2021-11-13,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/G2_Esports,gilk3y,active,Chris Gilkey,2021-11-13,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/G2_Esports,sabinater,active,Sabur Hakimi,2021-11-13,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/G2_Esports,str8_sick,active,Cory Sloss,2021-11-13,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,looney,active,Darren Pritchard,2018-01-21,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,squashy,active,Josh Greener,2018-01-21,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,warlord,active,Stuart Graham,2018-01-21,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Mock-It_Esports,batchford,active,Ryan Batchelor,2020-07-28,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Natus_Vincere,jimbo,active,James Bradbrook,2021-11-12,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Natus_Vincere,kimbo,active,Robert Earl El-Zein Faulk,2021-11-12,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Natus_Vincere,respectful,active,Brandon Stones,2021-11-12,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Natus_Vincere,tuf0xy,active,Perry Kenyon,2021-11-12,NA,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,bubu_dubu,former,Jesse C. Moeller,2019-11-03,2019-11-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,commonly,former,Hamza Abbaali,2019-11-03,2019-11-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,tripppey,former,Joey Taylor,2019-11-03,2019-11-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,tusk,former,Daniel Ruiz,2019-04-19,2019-11-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,falcated,former,Michael Garcia,2019-04-19,2019-11-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,bubu_dubu,former,Jesse C. Moeller,2019-04-19,2019-08-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,shotzzy_(loan),former,Anthony Cuevas-Castro,2019-04-19,2019-06-02,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,pilez,former,Victor Rivera,2019-03-18,2019-04-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,ryanoob,former,Ryan Geddes,2019-03-18,2019-04-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,scarvayne,former,,2019-03-18,2019-04-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,thuggishkilla,former,,2019-03-18,2019-04-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,kingnick,former,Nick Panzella,2020-02-07,2020-04-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,rayne,former,Timothy Tinkler,2020-02-07,2020-04-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,reliable,former,Alan Montgomery,2020-02-07,2020-04-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Nfinite,ryanoob,former,Ryan Geddes,2020-02-07,2020-04-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,dualitat,former,Sebastián Cebado Miller Alonso,2016-10-16,2016-10-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,tapping_buttons,former,Josbe Valadez,2016-08-11,2016-10-16,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,gambino,former,Nivert Hernández,2016-05-25,2016-08-11,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,zeus,former,,2016-04-06,2016-05-25,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,insane_snipelu,former,John Arlex Gómez Montoya,2017-09-12,2017-12-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,magico,former,Víctor Vidal,2017-07-10,2017-10-06,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,criticxlwarrior,former,,2017-07-10,2017-09-12,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,dualitat,former,Sebastián Cebado Miller Alonso,2017-06-26,2017-07-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,gambino,former,Nivert Hernández,2017-03-27,2017-07-10,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,tapping_buttons,former,Josbe Valadez,2017-03-27,2017-05-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,atzo,former,Atzin Pulido Mayen,2016-04-06,2017-03-20,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,bullet,former,Carlos Marlasca,2016-04-06,2017-03-20,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,drift,former,Irving Ramírez,2016-04-06,2017-03-20,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,tapping_buttons,former,Josbe Valadez,2016-10-29,2017-03-20,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,atzo,former,Atzin Pulido Mayen,2018-11-16,2018-11-18,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,drift,former,Irving Ramírez,2018-11-16,2018-11-18,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,munoz,former,Gilbert Muñoz,2018-11-16,2018-11-18,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,noble,former,Isaac Adame,2018-11-16,2018-11-18,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,atzo,former,Atzin Pulido Mayen,2017-03-27,2018-03-17,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,bullet,former,Carlos Marlasca,2018-01-21,2018-03-17,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,drift,former,Irving Ramírez,2018-01-21,2018-03-17,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,tapping_buttons,former,Josbe Valadez,2018-01-14,2018-03-17,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,critical,former,,2017-10-06,2018-01-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,gambino,former,Nivert Hernández,2018-01-14,2018-01-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,drift,former,Irving Ramírez,2017-03-27,2018-01-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Shock_The_World,noble,former,Isaac Adame,2017-12-10,2018-01-14,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,el_town,former,Visal Mhanan,2016-04-08,2016-08-25,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,rayne,former,Timothy Tinkler,2016-04-08,2016-08-19,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,ogre2,former,Tom Ryan,2016-01-24,2016-04-08,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,arkanum,former,Jacob Santos,2016-01-24,2016-04-08,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,apg,former,Bradley Laws,2015-11-10,2016-01-13,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,heinz,former,Richie Heinz,2015-11-10,2016-01-13,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,snip3down,former,Eric Wrona,2016-08-24,2017-12-15,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,mikwen,former,Austin McCleary,2015-11-10,2017-12-15,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,huke,former,Cuyler Garland,2016-08-25,2017-11-04,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,igoturpistola,former,Justin Deese,2015-11-10,2018-05-24,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,bubu_dubu,former,Jesse Moeller,2018-02-02,2018-05-24,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,saiyan,former,Tom Wilson,2018-02-02,2018-05-24,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,tripppey,former,Joey Taylor,2018-02-02,2018-05-24,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,igoturpistola,former,Justin Deese,2020-10-12,2021-11-15,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,apg,former,Bradley Laws,2020-10-12,2021-11-15,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,saiyan,former,Tommy Wilson,2020-10-12,2021-11-15,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Envy,tripppey,former,Joey Taylor,2020-10-12,2021-11-15,generic_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,ninja,former,Richard Tyler Blevins,2013-03-27,2013-04-28,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,ninja,former,Richard Tyler Blevins,2013-03-27,2013-04-28,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,blackjack,former,Jack Lewis,2014-11-15,2014-11-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,fragby,former,Alex Lee-Warner,2014-11-15,2014-11-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,fuzion,former,Scott Findlay,2014-11-15,2014-11-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,septiq,former,Rob Singleton,2013-03-27,2014-11-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,septiq,former,Rob Singleton,2013-03-27,2014-11-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,hybrid,former,Glenn Doornenbal,2013-03-27,2014-11-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,hybrid,former,,2013-03-27,2014-11-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,tranq,former,Christian Q,2013-04-28,2014-11-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,tranq,former,,2013-04-28,2014-11-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,zyruz,former,,2013-03-27,2014-11-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,zyruz,former,Kim Brurok Stokkeland,2013-03-27,2014-11-15,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,fragby,former,Alex Lee-Warner,2015-11-12,2015-11-29,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,chalkie,former,Jake White,2015-01-08,2015-07-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,fragby,former,Alex Lee-Warner,2014-11-30,2015-07-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,ramirez,former,Andrew Corrigan,2015-01-08,2015-07-19,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,septiq,former,Rob Singleton,2014-11-30,2015-03-11,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,blackjack,former,Jack Lewis,2014-11-30,2015-01-08,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,riotz,former,Max Cottle,2016-06-15,2016-08-21,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,ramirez,former,Andrew Corrigan,2016-06-15,2016-06-22,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,blackjack,former,Jack Lewis,2015-11-29,2016-01-12,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,fuzion,former,Scott Findlay,2014-11-30,2016-01-12,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,fuzion,former,Scott Findlay,2015-11-12,2016-01-12,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,respectful,former,Brandon Stones,2015-11-12,2016-01-12,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,septiq,former,Rob Singleton,2015-11-12,2016-01-12,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,batchford,former,Ryan Batchelor,2017-01-03,2017-02-13,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,lunny,former,Casey Lunn,2017-01-03,2017-02-13,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,ramirez,former,Andrew Corrigan,2017-01-03,2017-02-13,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,septiq,former,Rob Singleton,2016-06-15,2017-02-13,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,snipedrone,former,Michael Juchau,2016-08-21,2017-01-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,qristola,former,Kristopher O'Keeffe,2016-08-21,2017-01-02,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Team_Vibe,snakey,former,Arkel Brown,2016-06-22,2017-01-02,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pnda_Gaming,blakerz,former,,2016-09-03,2016-09-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pnda_Gaming,botchyhawk,former,,2016-09-03,2016-09-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pnda_Gaming,fire_bird,former,,2016-09-03,2016-09-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pnda_Gaming,rob_the_turtle,former,Robert O'Connor,2016-09-03,2016-09-04,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pnda_Gaming,buffet,former,,2016-03-10,2016-09-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pnda_Gaming,jr2,former,,2016-03-10,2016-09-03,roster_card_wikitable,2021-12-30T14:52:33Z
https://liquipedia.net/halo/Pnda_Gaming,psyclince,former,,2016-05-20,2016-09-03,roster_card_wikitable,2021-12-30T14:52:33Z
